number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_learning_rate,params_max_depth,params_n_estimators,params_reg_alpha,params_reg_lambda,params_subsample,state
784,18.077530390588766,2023-09-16 06:30:41.626850,2023-09-16 06:31:12.336165,0 days 00:00:30.709315,0.6942284114085944,0.018273951961823978,3,379,0.6193933637086484,0.5907735274937537,0.6308675005764548,COMPLETE
785,18.27042823204703,2023-09-16 06:31:12.336165,2023-09-16 06:31:47.930833,0 days 00:00:35.594668,0.6115468438057272,0.041142599374568996,3,488,0.1864796415722088,0.6404077715348605,0.6800718031026787,COMPLETE
786,18.513999273804455,2023-09-16 06:31:47.942345,2023-09-16 06:32:05.067627,0 days 00:00:17.125282,0.2249742853449132,0.07012022662190763,3,369,0.2552050796193825,0.6619161392530591,0.6486558093580422,COMPLETE
787,21.65140034660834,2023-09-16 06:32:05.067627,2023-09-16 06:32:37.237732,0 days 00:00:32.170105,0.5664605000000907,0.18977843447239384,4,459,0.7983223475720624,0.6909344253289643,0.2215165173806768,COMPLETE
788,44.4684185790318,2023-09-16 06:32:37.240241,2023-09-16 06:33:01.383933,0 days 00:00:24.143692,0.7221563306935167,0.5095986202271081,3,429,0.3178521973287766,0.4934095705636538,0.10698628957385498,COMPLETE
789,33.73443830001515,2023-09-16 06:33:01.383933,2023-09-16 06:33:35.051580,0 days 00:00:33.667647,0.7448946936431194,0.6842995646842246,3,399,0.28693144509368246,0.21338594051516446,0.6203113005205293,COMPLETE
790,50.66741678614288,2023-09-16 06:33:35.051580,2023-09-16 06:34:05.056811,0 days 00:00:30.005231,0.5463558431635049,0.9975339895581412,3,475,0.5476082358386265,0.7935055592933296,0.3269646966044164,COMPLETE
791,18.006918304677974,2023-09-16 06:34:05.056811,2023-09-16 06:34:35.393321,0 days 00:00:30.336510,0.6514577833467404,0.02032775399258248,3,387,0.37685812778406225,0.852240910922803,0.5980133612709275,COMPLETE
792,24.955161068248337,2023-09-16 06:34:35.408954,2023-09-16 06:35:11.035537,0 days 00:00:35.626583,0.9429932521421369,0.42160942373571453,3,366,0.14239165260802697,0.16992275253440625,0.6932184333199986,COMPLETE
793,18.56474052789533,2023-09-16 06:35:11.035537,2023-09-16 06:35:31.917628,0 days 00:00:20.882091,0.6828001267329779,0.10485278913445029,3,266,0.2331376857745483,0.614280379004218,0.8053944407163638,COMPLETE
794,18.329553392917497,2023-09-16 06:35:31.917628,2023-09-16 06:35:43.988849,0 days 00:00:12.071221,0.29850746604409134,0.05405590882896688,3,217,0.09251652188368976,0.20477610810086022,0.667684033711178,COMPLETE
795,18.879926349416877,2023-09-16 06:35:44.000358,2023-09-16 06:35:51.414556,0 days 00:00:07.414198,0.6325570255979354,0.03693352635734616,3,74,0.23130542740130572,0.36994205843508016,0.4368491637498716,COMPLETE
796,23.133993063347667,2023-09-16 06:35:51.430067,2023-09-16 06:36:21.338007,0 days 00:00:29.907940,0.7057390677132942,0.35100101511123394,3,443,0.8230079194590308,0.6328691722369915,0.2373296426835137,COMPLETE
797,29.787203551913144,2023-09-16 06:36:21.338007,2023-09-16 06:36:48.082144,0 days 00:00:26.744137,0.39879272316060244,0.8005593323365197,3,461,0.5695817664153666,0.6687793872205686,0.6438088762834112,COMPLETE
798,36.48284782187967,2023-09-16 06:36:48.082144,2023-09-16 06:37:28.411099,0 days 00:00:40.328955,0.6629306622597062,0.839435726823196,4,418,0.34029681225596214,0.13153395041895377,0.6179369407453137,COMPLETE
799,40.393078054024976,2023-09-16 06:37:28.411099,2023-09-16 06:38:06.941956,0 days 00:00:38.530857,0.9642630051312007,0.8937469833911338,3,376,0.5301173784731632,0.5810781110298641,0.5911322577183445,COMPLETE
800,21.427884041043036,2023-09-16 06:38:06.957581,2023-09-16 06:38:40.544412,0 days 00:00:33.586831,0.7593935009745953,0.30481705313678215,3,404,0.39189169923055134,0.6457599042281669,0.7260293684130251,COMPLETE
801,25.47554674560694,2023-09-16 06:38:40.544412,2023-09-16 06:39:09.811259,0 days 00:00:29.266847,0.6951488784339329,0.4606089582269373,3,358,0.1208614199635492,0.056207103947786274,0.47062134153892904,COMPLETE
802,29.29496661453627,2023-09-16 06:39:09.811259,2023-09-16 06:39:44.711300,0 days 00:00:34.900041,0.5906076539780958,0.7558733741440048,3,486,0.9107974622567518,0.6888413828234775,0.6398221721194777,COMPLETE
803,39.198127764972604,2023-09-16 06:39:44.711300,2023-09-16 06:40:13.680001,0 days 00:00:28.968701,0.24798715121856207,0.5217784862898892,7,391,0.09413657090784935,0.07270442037815739,0.2963428243723949,COMPLETE
804,19.232833116017844,2023-09-16 06:40:13.680001,2023-09-16 06:40:39.903658,0 days 00:00:26.223657,0.673507432537094,0.0769713968177503,3,434,0.17770633983598297,0.6583162231896444,0.17372950593542824,COMPLETE
805,18.06568821021846,2023-09-16 06:40:39.903658,2023-09-16 06:41:16.603942,0 days 00:00:36.700284,0.7303682280404745,0.01618922884427397,3,448,0.4673868122520498,0.45761342571180397,0.6634065048301554,COMPLETE
806,40.39041749619285,2023-09-16 06:41:16.603942,2023-09-16 06:41:45.672274,0 days 00:00:29.068332,0.6541672728638455,0.7971818068249926,3,371,0.15406010643669105,0.5620095068991446,0.6098444199203286,COMPLETE
807,18.258798208831088,2023-09-16 06:41:45.672274,2023-09-16 06:42:05.762536,0 days 00:00:20.090262,0.2737920104285896,0.05728113842816347,3,411,0.28697143412821974,0.9868102523850916,0.7053064519893792,COMPLETE
808,26.391161826426934,2023-09-16 06:42:05.762536,2023-09-16 06:42:30.714471,0 days 00:00:24.951935,0.3307169185718407,0.6526163186817827,3,469,0.7506721062037027,0.9015223739673629,0.6288733775814306,COMPLETE
809,18.272746054635856,2023-09-16 06:42:30.714471,2023-09-16 06:42:58.804928,0 days 00:00:28.090457,0.4111219021591703,0.03542367748969865,4,391,0.11592327109094831,0.6027976091733033,0.42414527108106576,COMPLETE
810,31.74795285374908,2023-09-16 06:42:58.804928,2023-09-16 06:43:36.862477,0 days 00:00:38.057549,0.8809964690802358,0.8284791468972978,3,425,0.44564870447190075,0.3235079386868038,0.7851882248510588,COMPLETE
811,19.90198620248224,2023-09-16 06:43:36.862477,2023-09-16 06:44:03.195166,0 days 00:00:26.332689,0.6267398112922719,0.22292186127286961,3,358,0.2442908060530071,0.6766408531269824,0.7625956705994971,COMPLETE
812,23.008587758886197,2023-09-16 06:44:03.195166,2023-09-16 06:44:37.925252,0 days 00:00:34.730086,0.7111082393346013,0.2999725587203678,3,454,0.4133065317341613,0.6271301228089106,0.8350514838713832,COMPLETE
813,22.991459367690915,2023-09-16 06:44:37.925252,2023-09-16 06:45:00.233381,0 days 00:00:22.308129,0.6825616186486013,0.2711415575407527,3,382,0.07989469009326236,0.6995794090367882,0.13667549513251848,COMPLETE
814,18.50056773007754,2023-09-16 06:45:00.249014,2023-09-16 06:45:25.308358,0 days 00:00:25.059344,0.3149848715966097,0.09608014381832047,3,487,0.6050956933759257,0.64190305887075,0.6832290141593964,COMPLETE
815,19.448498655531303,2023-09-16 06:45:25.319870,2023-09-16 06:45:47.579266,0 days 00:00:22.259396,0.6165469357387147,0.20432151158890388,3,289,0.1340910988910672,0.781992553044324,0.647036126065264,COMPLETE
816,23.011878741254396,2023-09-16 06:45:47.579266,2023-09-16 06:46:19.058979,0 days 00:00:31.479713,0.7470614192388142,0.39191527011725424,3,370,0.5488912111936052,0.6625016061253503,0.590681420060613,COMPLETE
817,21.594022548288017,2023-09-16 06:46:19.058979,2023-09-16 06:46:45.849297,0 days 00:00:26.790318,0.6669658693273688,0.3634451553597266,3,349,0.6269060293168615,0.8682997064570674,0.7409620174955338,COMPLETE
818,27.322256723376626,2023-09-16 06:46:45.849297,2023-09-16 06:47:16.477839,0 days 00:00:30.628542,0.6374185337250065,0.5869247757546752,3,401,0.19824520155181008,0.5343531184236161,0.6242898781488914,COMPLETE
819,20.872787760456408,2023-09-16 06:47:16.477839,2023-09-16 06:47:58.767817,0 days 00:00:42.289978,0.8357123995714749,0.2576290040984859,3,472,0.3637640801911476,0.610207877141574,0.6555444686742069,COMPLETE
820,18.92366106755224,2023-09-16 06:47:58.767817,2023-09-16 06:48:34.420788,0 days 00:00:35.652971,0.6956452055510192,0.13240544146421762,3,440,0.5062407848678687,0.15403871186813345,0.6062917394204652,COMPLETE
821,18.12500864003338,2023-09-16 06:48:34.420788,2023-09-16 06:49:04.865719,0 days 00:00:30.444931,0.497444479141304,0.017448563875284463,4,380,0.9636403340850893,0.6924393661347739,0.69612244993091,COMPLETE
822,39.84803175721051,2023-09-16 06:49:04.865719,2023-09-16 06:49:36.185790,0 days 00:00:31.320071,0.7170362650212314,0.8398912283580365,3,420,0.09904831836656404,0.6660320774655707,0.9486469338813803,COMPLETE
823,18.130140375012566,2023-09-16 06:49:36.185790,2023-09-16 06:49:56.211307,0 days 00:00:20.025517,0.3495234868041271,0.05236770230449545,3,361,0.5824022966173147,0.7115087355157518,0.6692084201831279,COMPLETE
824,52.20027850347101,2023-09-16 06:49:56.211307,2023-09-16 06:50:30.897672,0 days 00:00:34.686365,0.6552245201790271,0.0015311504722768342,3,459,0.07470762880722354,0.577320515483814,0.6303006330906605,COMPLETE
825,24.900308417516136,2023-09-16 06:50:30.899009,2023-09-16 06:51:10.291947,0 days 00:00:39.392938,0.9870634043086459,0.5443249958834663,3,396,0.9863367673744398,0.6465474148148528,0.7144404306470831,COMPLETE
826,18.11396043377861,2023-09-16 06:51:10.291947,2023-09-16 06:51:35.383428,0 days 00:00:25.091481,0.7662978952256999,0.07250593072148177,3,302,0.662904222176672,0.6281078630657562,0.8024976109621749,COMPLETE
827,18.505103609679672,2023-09-16 06:51:35.383428,2023-09-16 06:51:46.986466,0 days 00:00:11.603038,0.13787041834521307,0.03151251890837781,3,274,0.16644175049494297,0.297576883619895,0.5809054592008867,COMPLETE
828,18.441531999658093,2023-09-16 06:51:46.986466,2023-09-16 06:52:13.255441,0 days 00:00:26.268975,0.26045835813479107,0.04624715118388728,4,480,0.8672779675230138,0.6803654380519496,0.39498028537679636,COMPLETE
829,22.787944518694445,2023-09-16 06:52:13.255441,2023-09-16 06:52:45.583209,0 days 00:00:32.327768,0.6855749433040709,0.3766269415613801,3,407,0.12315597829649298,0.6971075108789537,0.45745324823168454,COMPLETE
830,18.12616756311353,2023-09-16 06:52:45.583209,2023-09-16 06:53:18.675676,0 days 00:00:33.092467,0.8836930914301732,0.02014745341238794,3,341,0.09492053136979185,0.9965010477569547,0.6084051310720578,COMPLETE
831,18.743029573808087,2023-09-16 06:53:18.675676,2023-09-16 06:53:39.204065,0 days 00:00:20.528389,0.7324695145225423,0.07123486329343755,3,376,0.6382274597982366,0.8354699142905692,0.0748223577031164,COMPLETE
832,18.06624532144992,2023-09-16 06:53:39.204065,2023-09-16 06:53:54.063424,0 days 00:00:14.859359,0.8127422077638655,0.0337097017645806,3,153,0.530762796069692,0.9412860743795455,0.6512692510277084,COMPLETE
833,78.5334722848464,2023-09-16 06:53:54.063424,2023-09-16 06:54:15.860964,0 days 00:00:21.797540,0.7905438053974174,0.0011593452400688042,3,246,0.5659660105271017,0.8024643564201663,0.6729169933749082,COMPLETE
834,29.748851395514215,2023-09-16 06:54:15.860964,2023-09-16 06:54:45.316301,0 days 00:00:29.455337,0.3625317717739052,0.6661412380354306,3,574,0.20951407564085378,0.6601377459019395,0.8750999915343504,COMPLETE
835,18.12949562275248,2023-09-16 06:54:45.316301,2023-09-16 06:55:14.767785,0 days 00:00:29.451484,0.5270094128100027,0.05839130688535022,3,432,0.6636659172835466,0.6026415565972714,0.629943296954322,COMPLETE
836,22.32619972667803,2023-09-16 06:55:14.767785,2023-09-16 06:55:43.768114,0 days 00:00:29.000329,0.6716354591849939,0.4349055967294301,3,362,0.1375464425307268,0.6358244304907796,0.5952776713845797,COMPLETE
837,18.48820250434772,2023-09-16 06:55:43.768114,2023-09-16 06:56:01.015961,0 days 00:00:17.247847,0.5530097273220526,0.11895192633849044,4,205,0.7172921671797594,0.7208903981758922,0.9315406282342714,COMPLETE
838,18.085447981467233,2023-09-16 06:56:01.015961,2023-09-16 06:56:29.967199,0 days 00:00:28.951238,0.6983896604782057,0.04334938281560658,3,348,0.08000164732020618,0.6772363428874981,0.6404160981324013,COMPLETE
839,18.468971807558304,2023-09-16 06:56:29.967199,2023-09-16 06:56:44.280282,0 days 00:00:14.313083,0.12370652288464162,0.09303851572922034,3,389,0.409915427991632,0.8325341167335482,0.9262711724813842,COMPLETE
840,18.28347145856568,2023-09-16 06:56:44.280282,2023-09-16 06:57:29.521710,0 days 00:00:45.241428,0.6404188605983203,0.029397595370558582,3,661,0.8588100778985548,0.43697291214374856,0.9078229261648345,COMPLETE
841,23.872577495430882,2023-09-16 06:57:29.531217,2023-09-16 06:58:02.661150,0 days 00:00:33.129933,0.6174515642059407,0.48140207446714317,3,446,0.10561951658649264,0.7675722882490368,0.6169945035865487,COMPLETE
842,18.31982757299892,2023-09-16 06:58:02.661150,2023-09-16 06:58:38.100795,0 days 00:00:35.439645,0.5939104869085874,0.08203641541220352,3,494,0.5187389513974617,0.8838036943840777,0.6583243751747528,COMPLETE
843,18.15641561219016,2023-09-16 06:58:38.107708,2023-09-16 06:59:06.314024,0 days 00:00:28.206316,0.44598776593018186,0.055809270254610306,3,464,0.14542997315817582,0.9122320235646207,0.674899725402824,COMPLETE
844,23.6980822807112,2023-09-16 06:59:06.329660,2023-09-16 06:59:34.039599,0 days 00:00:27.709939,0.7065607823376531,0.32421435388680503,3,333,0.8183389261341596,0.5186610483188238,0.5818393673350855,COMPLETE
845,18.067377829185737,2023-09-16 06:59:34.039599,2023-09-16 07:00:06.037510,0 days 00:00:31.997911,0.6572994652454605,0.018927483463682747,3,418,0.6806483806716024,0.13659496636241875,0.6901551874955408,COMPLETE
846,19.568657785042113,2023-09-16 07:00:06.037510,2023-09-16 07:01:22.740400,0 days 00:01:16.702890,0.9256906955122151,0.041229839191203405,8,312,0.874840420998154,0.6512143641231922,0.74296435778307,COMPLETE
847,20.171513548788976,2023-09-16 07:01:22.740400,2023-09-16 07:01:51.695779,0 days 00:00:28.955379,0.722135360402734,0.24818302782239382,3,369,0.07180937378584981,0.6213316925063184,0.8193674986789573,COMPLETE
848,55.27043333953627,2023-09-16 07:01:51.695779,2023-09-16 07:02:32.921737,0 days 00:00:41.225958,0.47961634682125476,0.6345014610532075,4,699,0.30162757164073306,0.4872516724646744,0.18332259879843982,COMPLETE
849,22.403846164491128,2023-09-16 07:02:32.921737,2023-09-16 07:02:56.258454,0 days 00:00:23.336717,0.31467669338528614,0.3744081174962359,3,448,0.48236417020776556,0.6985249368525209,0.6158203125408344,COMPLETE
850,29.733036846433652,2023-09-16 07:02:56.258454,2023-09-16 07:03:02.033022,0 days 00:00:05.774568,0.6776949345468267,0.7829348341915296,3,50,0.8099439751952024,0.6720250356063994,0.6385503073613968,COMPLETE
851,18.85829144322151,2023-09-16 07:03:02.033022,2023-09-16 07:04:40.462503,0 days 00:01:38.429481,0.6371004365429471,0.015565037464085652,10,398,0.3803017294669683,0.7393740987164652,0.5999334949220961,COMPLETE
852,28.886733311487454,2023-09-16 07:04:40.462503,2023-09-16 07:04:57.586074,0 days 00:00:17.123571,0.2253775730208175,0.6992510204452194,3,381,0.1163379852317369,0.6492887609327862,0.7660699101027083,COMPLETE
853,20.019970182152388,2023-09-16 07:04:57.586074,2023-09-16 07:05:13.216828,0 days 00:00:15.630754,0.06863934846329595,0.15735818808307123,3,479,0.4603868485071684,0.8128070470392655,0.9619773751200711,COMPLETE
854,18.267920285649048,2023-09-16 07:05:13.216828,2023-09-16 07:05:43.956654,0 days 00:00:30.739826,0.7455841710676354,0.06500004038323606,3,360,0.3157056284093514,0.9579320594962842,0.479656176666599,COMPLETE
855,35.67493621060727,2023-09-16 07:05:43.972279,2023-09-16 07:06:17.555929,0 days 00:00:33.583650,0.6906982993070047,0.9501780772306571,3,431,0.059047072748933484,0.595936113838547,0.7090947765710373,COMPLETE
856,28.8242803997935,2023-09-16 07:06:17.555929,2023-09-16 07:06:42.668288,0 days 00:00:25.112359,0.43671673023421553,0.8744053720650293,3,411,0.22404630570654172,0.5470325641989223,0.6547204026003871,COMPLETE
857,96.32099122188644,2023-09-16 07:06:42.683913,2023-09-16 07:07:03.442707,0 days 00:00:20.758794,0.6622420446627821,0.0002802731093601296,3,259,0.08900169033776602,0.6841468458044254,0.6253006334581698,COMPLETE
858,18.104119489348715,2023-09-16 07:07:03.442707,2023-09-16 07:07:30.435085,0 days 00:00:26.992378,0.7091078281848766,0.0363305324135573,3,331,0.1720800216662272,0.717273707888554,0.6793661531229012,COMPLETE
859,18.57634661460129,2023-09-16 07:07:30.450710,2023-09-16 07:08:30.967491,0 days 00:01:00.516781,0.6068938042725083,0.10157393086164712,6,460,0.6345105331574623,0.6242569401817175,0.6026353472175299,COMPLETE
860,18.83895569917927,2023-09-16 07:08:30.967491,2023-09-16 07:09:04.505841,0 days 00:00:33.538350,0.574905654133121,0.07892636863339048,3,500,0.5484011450692067,0.6644961533452634,0.36378870507021743,COMPLETE
861,18.342191799095524,2023-09-16 07:09:04.505841,2023-09-16 07:09:43.235903,0 days 00:00:38.730062,0.6819020725764631,0.05511026223726112,4,389,0.3425788649633553,0.7500598277571658,0.6450437348880161,COMPLETE
862,19.644566067567887,2023-09-16 07:09:43.235903,2023-09-16 07:10:16.002113,0 days 00:00:32.766210,0.8321477345614365,0.18349101464800688,3,355,0.6692508976273168,0.639603655432453,0.5786325874704614,COMPLETE
863,33.847415044909305,2023-09-16 07:10:16.002113,2023-09-16 07:10:46.195531,0 days 00:00:30.193418,0.8615718076543215,0.7187105243610595,3,372,0.11067754355522982,0.23795031832280966,0.2893056118366042,COMPLETE
864,18.066640554014597,2023-09-16 07:10:46.195531,2023-09-16 07:11:24.969099,0 days 00:00:38.773568,0.7277547075798843,0.027388351416244353,3,470,0.49686465004830566,0.5741337469346999,0.6236003120189132,COMPLETE
865,29.352135411886707,2023-09-16 07:11:24.969099,2023-09-16 07:11:43.992862,0 days 00:00:19.023763,0.651352311886943,0.49580596186433185,3,319,0.051152444138268575,0.42084592297209333,0.15711617901638864,COMPLETE
866,31.831849388377794,2023-09-16 07:11:43.992862,2023-09-16 07:12:13.366480,0 days 00:00:29.373618,0.7630956908891973,0.9733373175696268,3,343,0.25578303234413197,0.7002771484404438,0.6615133920591652,COMPLETE
867,279.4713517887346,2023-09-16 07:12:13.366480,2023-09-16 07:12:41.974337,0 days 00:00:28.607857,0.6987611874423371,0.7392856445739441,4,441,0.0021517747870990755,0.36734068066244396,0.10003180416892254,COMPLETE
868,18.164806805630874,2023-09-16 07:12:41.978843,2023-09-16 07:13:02.261409,0 days 00:00:20.282566,0.30921534334894807,0.01646845230483728,3,395,0.578464632505385,0.6805729417338424,0.7035371170768558,COMPLETE
869,94.07868382432027,2023-09-16 07:13:02.261409,2023-09-16 07:13:29.707061,0 days 00:00:27.445652,0.6692738809527602,0.00022715496594694073,3,425,0.08864926288084705,0.6158028854996789,0.237639561885997,COMPLETE
870,32.98072487586045,2023-09-16 07:13:29.707061,2023-09-16 07:13:57.374915,0 days 00:00:27.667854,0.6344038930100949,0.9289147905691616,3,380,0.1512641214699027,0.657287574807819,0.7954689766811108,COMPLETE
871,18.096009417700515,2023-09-16 07:13:57.374915,2023-09-16 07:14:20.236510,0 days 00:00:22.861595,0.7215506063802151,0.048813074893434366,3,289,0.1251895190398985,0.9086170792126032,0.8510401932148977,COMPLETE
