LAU1,Canton,LAU2,Commune,Type,kW
11,Grevenmacher,1106,Manternach,Installation hydroélectrique,45
11,Grevenmacher,1106,Manternach,Installation hydroélectrique,55
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,3
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,3.57
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,3.57
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,3.9
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,3.96
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,4
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,4
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,4
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,4
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,4
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,4
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,4.02
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,4.68
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,5.2
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,5.76
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,6
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,6.29
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,6.38
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,6.48
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,6.6
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,6.66
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,6.75
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,6.8
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,7.03
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,7.14
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,7.24
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,7.4
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,7.5
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,7.5
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,7.88
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,7.9
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,7.92
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,7.95
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,7.95
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,8.14
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,8.15
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,8.29
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,8.7
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,9
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,9
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,9.1
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,9.12
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,9.12
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,9.6
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,9.75
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,9.8
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,9.86
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,9.87
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,9.9
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,9.9
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,9.9
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,9.9
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,9.92
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,9.94
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,10
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,10.5
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,10.97
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,11.2
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,11.7
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,12
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,12
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,12.25
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,12.58
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,13.6
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,14.06
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,14.74
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,14.96
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,15.12
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,18
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,18
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,19.98
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,20.65
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,22.2
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,23.85
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,24.2
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,24.75
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,25
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,25.3
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,27.54
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,28
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,28
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,28.86
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,29.25
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,29.42
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,29.55
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,29.58
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,29.6
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,29.6
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,29.6
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,29.64
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,29.68
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,29.82
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,29.82
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,29.89
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,29.9
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,29.9
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,29.9
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,29.96
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,30
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,30
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,30
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,30
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,30
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,30
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,30
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,31
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,50
11,Grevenmacher,1106,Manternach,Installation photovoltaïque,143.55
11,Grevenmacher,1107,Mertert,Cogénération,5.5
11,Grevenmacher,1107,Mertert,Cogénération,180
11,Grevenmacher,1107,Mertert,Cogénération,340
11,Grevenmacher,1107,Mertert,Installation hydroélectrique,45
11,Grevenmacher,1107,Mertert,Installation hydroélectrique,45
11,Grevenmacher,1107,Mertert,Installation photovoltaïque,3
11,Grevenmacher,1107,Mertert,Installation photovoltaïque,3.2
11,Grevenmacher,1107,Mertert,Installation photovoltaïque,3.2
11,Grevenmacher,1107,Mertert,Installation photovoltaïque,3.68
11,Grevenmacher,1107,Mertert,Installation photovoltaïque,3.8
11,Grevenmacher,1107,Mertert,Installation photovoltaïque,3.9
11,Grevenmacher,1107,Mertert,Installation photovoltaïque,4.04
11,Grevenmacher,1107,Mertert,Installation photovoltaïque,4.05
11,Grevenmacher,1107,Mertert,Installation photovoltaïque,4.16
11,Grevenmacher,1107,Mertert,Installation photovoltaïque,4.32
11,Grevenmacher,1107,Mertert,Installation photovoltaïque,4.65
11,Grevenmacher,1107,Mertert,Installation photovoltaïque,4.68
11,Grevenmacher,1107,Mertert,Installation photovoltaïque,5.22
11,Grevenmacher,1107,Mertert,Installation photovoltaïque,5.25
11,Grevenmacher,1107,Mertert,Installation photovoltaïque,5.28
11,Grevenmacher,1107,Mertert,Installation photovoltaïque,5.46
11,Grevenmacher,1107,Mertert,Installation photovoltaïque,5.6
11,Grevenmacher,1107,Mertert,Installation photovoltaïque,6.22
11,Grevenmacher,1107,Mertert,Installation photovoltaïque,6.75
11,Grevenmacher,1107,Mertert,Installation photovoltaïque,6.96
11,Grevenmacher,1107,Mertert,Installation photovoltaïque,7.37
11,Grevenmacher,1107,Mertert,Installation photovoltaïque,7.5
11,Grevenmacher,1107,Mertert,Installation photovoltaïque,8
11,Grevenmacher,1107,Mertert,Installation photovoltaïque,8.7
11,Grevenmacher,1107,Mertert,Installation photovoltaïque,8.71
11,Grevenmacher,1107,Mertert,Installation photovoltaïque,8.71
11,Grevenmacher,1107,Mertert,Installation photovoltaïque,8.8
11,Grevenmacher,1107,Mertert,Installation photovoltaïque,8.91
11,Grevenmacher,1107,Mertert,Installation photovoltaïque,9.52
11,Grevenmacher,1107,Mertert,Installation photovoltaïque,9.52
11,Grevenmacher,1107,Mertert,Installation photovoltaïque,9.6
11,Grevenmacher,1107,Mertert,Installation photovoltaïque,9.6
11,Grevenmacher,1107,Mertert,Installation photovoltaïque,9.75
11,Grevenmacher,1107,Mertert,Installation photovoltaïque,9.86
11,Grevenmacher,1107,Mertert,Installation photovoltaïque,10.36
11,Grevenmacher,1107,Mertert,Installation photovoltaïque,10.8
11,Grevenmacher,1107,Mertert,Installation photovoltaïque,11.12
11,Grevenmacher,1107,Mertert,Installation photovoltaïque,11.97
11,Grevenmacher,1107,Mertert,Installation photovoltaïque,12.05
11,Grevenmacher,1107,Mertert,Installation photovoltaïque,13
11,Grevenmacher,1107,Mertert,Installation photovoltaïque,13.75
11,Grevenmacher,1107,Mertert,Installation photovoltaïque,13.88
11,Grevenmacher,1107,Mertert,Installation photovoltaïque,14.95
11,Grevenmacher,1107,Mertert,Installation photovoltaïque,15
11,Grevenmacher,1107,Mertert,Installation photovoltaïque,15.75
11,Grevenmacher,1107,Mertert,Installation photovoltaïque,16.33
11,Grevenmacher,1107,Mertert,Installation photovoltaïque,16.5
11,Grevenmacher,1107,Mertert,Installation photovoltaïque,16.53
11,Grevenmacher,1107,Mertert,Installation photovoltaïque,17.55
11,Grevenmacher,1107,Mertert,Installation photovoltaïque,18.5
11,Grevenmacher,1107,Mertert,Installation photovoltaïque,20
11,Grevenmacher,1107,Mertert,Installation photovoltaïque,20.4
11,Grevenmacher,1107,Mertert,Installation photovoltaïque,20.5
11,Grevenmacher,1107,Mertert,Installation photovoltaïque,26.46
11,Grevenmacher,1107,Mertert,Installation photovoltaïque,27.24
11,Grevenmacher,1107,Mertert,Installation photovoltaïque,29.24
11,Grevenmacher,1107,Mertert,Installation photovoltaïque,29.4
11,Grevenmacher,1107,Mertert,Installation photovoltaïque,29.64
11,Grevenmacher,1107,Mertert,Installation photovoltaïque,29.65
11,Grevenmacher,1107,Mertert,Installation photovoltaïque,29.76
11,Grevenmacher,1107,Mertert,Installation photovoltaïque,29.9
11,Grevenmacher,1107,Mertert,Installation photovoltaïque,30
11,Grevenmacher,1107,Mertert,Installation photovoltaïque,32.25
11,Grevenmacher,1107,Mertert,Installation photovoltaïque,48.32
11,Grevenmacher,1107,Mertert,Installation photovoltaïque,90
11,Grevenmacher,1107,Mertert,Installation photovoltaïque,98.49
11,Grevenmacher,1107,Mertert,Installation photovoltaïque,680
11,Grevenmacher,1108,Wormeldange,Installation hydroélectrique,6
11,Grevenmacher,1108,Wormeldange,Installation photovoltaïque,2.1
11,Grevenmacher,1108,Wormeldange,Installation photovoltaïque,3.18
11,Grevenmacher,1108,Wormeldange,Installation photovoltaïque,3.92
11,Grevenmacher,1108,Wormeldange,Installation photovoltaïque,4
11,Grevenmacher,1108,Wormeldange,Installation photovoltaïque,4.33
11,Grevenmacher,1108,Wormeldange,Installation photovoltaïque,4.5
11,Grevenmacher,1108,Wormeldange,Installation photovoltaïque,5.04
11,Grevenmacher,1108,Wormeldange,Installation photovoltaïque,5.2
11,Grevenmacher,1108,Wormeldange,Installation photovoltaïque,5.28
11,Grevenmacher,1108,Wormeldange,Installation photovoltaïque,5.51
11,Grevenmacher,1108,Wormeldange,Installation photovoltaïque,5.63
11,Grevenmacher,1108,Wormeldange,Installation photovoltaïque,5.99
11,Grevenmacher,1108,Wormeldange,Installation photovoltaïque,5.99
11,Grevenmacher,1108,Wormeldange,Installation photovoltaïque,7
11,Grevenmacher,1108,Wormeldange,Installation photovoltaïque,7.11
11,Grevenmacher,1108,Wormeldange,Installation photovoltaïque,7.11
11,Grevenmacher,1108,Wormeldange,Installation photovoltaïque,7.2
11,Grevenmacher,1108,Wormeldange,Installation photovoltaïque,8
11,Grevenmacher,1108,Wormeldange,Installation photovoltaïque,8.14
11,Grevenmacher,1108,Wormeldange,Installation photovoltaïque,8.16
11,Grevenmacher,1108,Wormeldange,Installation photovoltaïque,8.16
11,Grevenmacher,1108,Wormeldange,Installation photovoltaïque,8.25
11,Grevenmacher,1108,Wormeldange,Installation photovoltaïque,8.41
11,Grevenmacher,1108,Wormeldange,Installation photovoltaïque,8.74
11,Grevenmacher,1108,Wormeldange,Installation photovoltaïque,9.1
11,Grevenmacher,1108,Wormeldange,Installation photovoltaïque,9.52
11,Grevenmacher,1108,Wormeldange,Installation photovoltaïque,9.71
11,Grevenmacher,1108,Wormeldange,Installation photovoltaïque,9.9
11,Grevenmacher,1108,Wormeldange,Installation photovoltaïque,9.9
11,Grevenmacher,1108,Wormeldange,Installation photovoltaïque,9.92
11,Grevenmacher,1108,Wormeldange,Installation photovoltaïque,9.92
11,Grevenmacher,1108,Wormeldange,Installation photovoltaïque,9.99
11,Grevenmacher,1108,Wormeldange,Installation photovoltaïque,9.99
11,Grevenmacher,1108,Wormeldange,Installation photovoltaïque,10
11,Grevenmacher,1108,Wormeldange,Installation photovoltaïque,10.6
11,Grevenmacher,1108,Wormeldange,Installation photovoltaïque,11.7
11,Grevenmacher,1108,Wormeldange,Installation photovoltaïque,12.96
11,Grevenmacher,1108,Wormeldange,Installation photovoltaïque,13.5
11,Grevenmacher,1108,Wormeldange,Installation photovoltaïque,13.68
11,Grevenmacher,1108,Wormeldange,Installation photovoltaïque,14.08
11,Grevenmacher,1108,Wormeldange,Installation photovoltaïque,14.16
11,Grevenmacher,1108,Wormeldange,Installation photovoltaïque,14.2
11,Grevenmacher,1108,Wormeldange,Installation photovoltaïque,14.5
11,Grevenmacher,1108,Wormeldange,Installation photovoltaïque,15
11,Grevenmacher,1108,Wormeldange,Installation photovoltaïque,15.6
11,Grevenmacher,1108,Wormeldange,Installation photovoltaïque,16
11,Grevenmacher,1108,Wormeldange,Installation photovoltaïque,17
11,Grevenmacher,1108,Wormeldange,Installation photovoltaïque,17.59
11,Grevenmacher,1108,Wormeldange,Installation photovoltaïque,17.64
11,Grevenmacher,1108,Wormeldange,Installation photovoltaïque,18
11,Grevenmacher,1108,Wormeldange,Installation photovoltaïque,18.61
11,Grevenmacher,1108,Wormeldange,Installation photovoltaïque,19.38
11,Grevenmacher,1108,Wormeldange,Installation photovoltaïque,19.5
11,Grevenmacher,1108,Wormeldange,Installation photovoltaïque,19.5
11,Grevenmacher,1108,Wormeldange,Installation photovoltaïque,20
11,Grevenmacher,1108,Wormeldange,Installation photovoltaïque,20.14
11,Grevenmacher,1108,Wormeldange,Installation photovoltaïque,22.1
11,Grevenmacher,1108,Wormeldange,Installation photovoltaïque,27
11,Grevenmacher,1108,Wormeldange,Installation photovoltaïque,27.65
11,Grevenmacher,1108,Wormeldange,Installation photovoltaïque,28
11,Grevenmacher,1108,Wormeldange,Installation photovoltaïque,29.76
11,Grevenmacher,1108,Wormeldange,Installation photovoltaïque,29.76
11,Grevenmacher,1108,Wormeldange,Installation photovoltaïque,29.82
11,Grevenmacher,1108,Wormeldange,Installation photovoltaïque,29.9
11,Grevenmacher,1108,Wormeldange,Installation photovoltaïque,30
11,Grevenmacher,1108,Wormeldange,Installation photovoltaïque,30
11,Grevenmacher,1108,Wormeldange,Installation photovoltaïque,30
11,Grevenmacher,1108,Wormeldange,Installation photovoltaïque,30
11,Grevenmacher,1108,Wormeldange,Installation photovoltaïque,30
11,Grevenmacher,1108,Wormeldange,Installation photovoltaïque,30
11,Grevenmacher,1108,Wormeldange,Installation photovoltaïque,68.64
11,Grevenmacher,1108,Wormeldange,Installation photovoltaïque,68.82
11,Grevenmacher,1108,Wormeldange,Installation photovoltaïque,68.82
11,Grevenmacher,1108,Wormeldange,Installation photovoltaïque,111
11,Grevenmacher,1108,Wormeldange,Installation photovoltaïque,116.96
12,Remich,1201,Bous,Cogénération,5.5
12,Remich,1201,Bous,Eolienne,2
12,Remich,1201,Bous,Installation photovoltaïque,3.25
12,Remich,1201,Bous,Installation photovoltaïque,3.8
12,Remich,1201,Bous,Installation photovoltaïque,4
12,Remich,1201,Bous,Installation photovoltaïque,4.08
12,Remich,1201,Bous,Installation photovoltaïque,4.16
12,Remich,1201,Bous,Installation photovoltaïque,4.8
12,Remich,1201,Bous,Installation photovoltaïque,4.9
12,Remich,1201,Bous,Installation photovoltaïque,5.04
12,Remich,1201,Bous,Installation photovoltaïque,5.16
12,Remich,1201,Bous,Installation photovoltaïque,5.36
